"standard_id","area_id","tier_pct","household_size_min","household_size_max","amount","effective_date","expires_date","variant","source_url","notes"
"HUD-MTSP-HERA","OR-JACKSON","35","1","1","23730","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","2","2","27125","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","3","3","30520","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","4","4","33880","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","5","5","36610","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","6","6","39305","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","7","7","42035","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","35","8","8","44730","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","1","1","27120","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","2","2","31000","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
"HUD-MTSP-HERA","OR-JACKSON","40","3","3","34880","2025-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2025"
